
2025/02/19 (01:05:28) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (01:05:28) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (01:08:27) | ===> btop++ v.1.4.0
2025/02/19 (01:08:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (01:08:27) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/19 (18:54:34) | ===> btop++ v.1.4.0
2025/02/19 (18:54:34) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/19 (18:54:34) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (15:03:37) | ===> btop++ v.1.4.0
2025/02/20 (15:03:37) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (15:03:37) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (15:05:20) | ===> btop++ v.1.4.0
2025/02/20 (15:05:20) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (15:05:20) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/20 (19:14:20) | ===> btop++ v.1.4.0
2025/02/20 (19:14:20) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/20 (19:14:20) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (15:29:42) | ===> btop++ v.1.4.0
2025/02/21 (15:29:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (15:29:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/21 (15:31:09) | ===> btop++ v.1.4.0
2025/02/21 (15:31:09) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/21 (15:31:09) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/22 (01:49:29) | ===> btop++ v.1.4.0
2025/02/22 (01:49:29) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/22 (01:49:29) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/22 (02:00:10) | ===> btop++ v.1.4.0
2025/02/22 (02:00:10) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/22 (02:00:10) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/22 (23:14:22) | ===> btop++ v.1.4.0
2025/02/22 (23:14:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/22 (23:14:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/22 (23:14:51) | ===> btop++ v.1.4.0
2025/02/22 (23:14:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/22 (23:14:51) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/23 (23:02:16) | ===> btop++ v.1.4.0
2025/02/23 (23:02:16) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/23 (23:02:16) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/13 (01:09:35) | ===> btop++ v.1.4.0
2025/03/13 (01:09:35) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/13 (01:09:35) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/13 (01:09:47) | ===> btop++ v.1.4.0
2025/03/13 (01:09:47) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/13 (01:09:47) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/13 (01:12:30) | ===> btop++ v.1.4.0
2025/03/13 (01:12:30) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/13 (01:12:30) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/15 (00:27:02) | ===> btop++ v.1.4.0
2025/03/15 (00:27:02) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/15 (00:27:02) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/17 (16:39:03) | ===> btop++ v.1.4.0
2025/03/17 (16:39:03) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/17 (16:39:03) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/30 (03:03:54) | ===> btop++ v.1.4.0
2025/03/30 (03:03:54) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/30 (03:03:54) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/30 (03:03:54) | ===> btop++ v.1.4.0
2025/03/30 (03:03:54) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/30 (03:03:54) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (02:51:21) | ===> btop++ v.1.4.0
2025/03/31 (02:51:21) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (02:51:21) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (02:51:24) | ===> btop++ v.1.4.0
2025/03/31 (02:51:24) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (02:51:24) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/31 (02:51:28) | ===> btop++ v.1.4.0
2025/03/31 (02:51:28) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/03/31 (02:51:28) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/12 (00:36:05) | ===> btop++ v.1.4.0
2025/04/12 (00:36:05) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/12 (00:36:05) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/14 (18:48:51) | ===> btop++ v.1.4.0
2025/04/14 (18:48:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/14 (18:48:51) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/15 (22:37:12) | ===> btop++ v.1.4.0
2025/04/15 (22:37:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/15 (22:37:12) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/04/17 (22:50:11) | ===> btop++ v.1.4.0
2025/04/17 (22:50:11) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/04/17 (22:50:11) | WARNING: ROCm SMI: Failed to get PCIe throughput
